File,State,Column Name,Category,New Key,Data Type
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Death_Pct_Ethn_NonHispanic,Death,% Deaths Race/Ethnicity: Non-Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Death_Pct_Race_Asian,Death,% Deaths Race/Ethnicity: Asian,float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Death_Pct_Race_Black,Death,% Deaths Race/Ethnicity: Black,float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Death_Pct_Race_White,Death,% Deaths Race/Ethnicity: White,float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,ICUAdmissions,Hospital,ICU Admissions,int64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Pct_Age_0_17,Cases,% Cases Age [0-17],float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Pct_Age_18_29,Cases,% Cases Age [18-29],float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Pct_Age_30_39,Cases,% Cases Age [30-39],float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Pct_Age_40_49,Cases,% Cases Age [40-49],float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Pct_Age_50_59,Cases,% Cases Age [50-59],float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Pct_Age_60_69,Cases,% Cases Age [60-69],float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Pct_Age_70_79,Cases,% Cases Age [70-79],float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Pct_Gender_Female,Cases,% Total Cases: Female,float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Pct_Gender_Male,Cases,% Total Cases: Male,float64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,TotalCases,Cases,Total Cases,int64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,TotalDeaths,Death,Total Deaths,int64
../../../covid19demographics-fall/ID/data/data_V12.csv,ID,TotalHospitalizations,Hospital,Total Hospitalized,int64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Case_Pct_Ethn_Hispanic,Cases,# Cases Race/Ethnicity: Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Case_Pct_Ethn_NonHispanic,Cases,# Cases Race/Ethnicity: Non-Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Case_Pct_Race_AmericanIndian,Cases,# Cases Race/Ethnicity: American-Indian,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Case_Pct_Race_Asian,Cases,# Cases Race/Ethnicity: Asian,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Case_Pct_Race_Black,Cases,# Cases Race/Ethnicity: Black,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Case_Pct_Race_MultipleRaces,Cases,# Cases Race/Ethnicity: Multiple Races,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Case_Pct_Race_NativeHawaiian,Cases,# Cases Race/Ethnicity: Native Hawaiian,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Case_Pct_Race_Other,Cases,# Cases Race/Ethnicity: Other,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Case_Pct_Race_White,Cases,# Cases Race/Ethnicity: White,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,CasesAmongHCW,Hospital,# Cases HCW,int64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,CasesRecovered,Recovered,Total Recovered,int64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Death_Pct_Ethn_Hispanic,Death,% Deaths Race/Ethnicity: Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Death_Pct_Ethn_NonHispanic,Death,% Deaths Race/Ethnicity: Non-Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Death_Pct_Race_Asian,Death,% Deaths Race/Ethnicity: Asian,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Death_Pct_Race_Black,Death,% Deaths Race/Ethnicity: Black,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Death_Pct_Race_Other,Death,% Death Race/Ethnicity: Other,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Death_Pct_Race_White,Death,% Deaths Race/Ethnicity: White,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,ICUAdmissions,Hospital,ICU Admissions,int64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Age_0_17,Cases,% Cases Age [0-17],float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Age_100_plus,Cases,# Cases Age [100+],float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Age_18_29,Cases,% Cases Age [18-29],float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Age_30_39,Cases,% Cases Age [30-39],float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Age_40_49,Cases,% Cases Age [40-49],float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Age_50_59,Cases,% Cases Age [50-59],float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Age_60_69,Cases,% Cases Age [60-69],float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Age_70_79,Cases,% Cases Age [70-79],float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Age_80_89,Cases,# Cases Age [80-89],float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Age_90_99,Cases,# Cases Age [90-99],float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Gender_Female,Cases,% Total Cases: Female,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Pct_Gender_Male,Cases,% Total Cases: Male,float64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,TotalCases,Cases,Total Cases,int64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,TotalDeaths,Death,Total Deaths,int64
../../../covid19demographics-fall/ID/data/data_V13.csv,ID,TotalHospitalizations,Hospital,Total Hospitalized,int64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Case_Pct_Ethn_Hispanic,Cases,# Cases Race/Ethnicity: Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Case_Pct_Ethn_NonHispanic,Cases,# Cases Race/Ethnicity: Non-Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Case_Pct_Race_AmericanIndian,Cases,# Cases Race/Ethnicity: American-Indian,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Case_Pct_Race_Asian,Cases,# Cases Race/Ethnicity: Asian,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Case_Pct_Race_Black,Cases,# Cases Race/Ethnicity: Black,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Case_Pct_Race_MultipleRaces,Cases,# Cases Race/Ethnicity: Multiple Races,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Case_Pct_Race_NativeHawaiian,Cases,# Cases Race/Ethnicity: Native Hawaiian,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Case_Pct_Race_Other,Cases,# Cases Race/Ethnicity: Other,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Case_Pct_Race_White,Cases,# Cases Race/Ethnicity: White,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,CasesAmongHCW,Hospital,# Cases HCW,int64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,CasesRecovered,Recovered,Total Recovered,int64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Death_Pct_Ethn_Hispanic,Death,% Deaths Race/Ethnicity: Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Death_Pct_Ethn_NonHispanic,Death,% Deaths Race/Ethnicity: Non-Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Death_Pct_Race_AmericanIndian,Death,% Deaths Race/Ethnicity: American Indian,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Death_Pct_Race_Asian,Death,% Deaths Race/Ethnicity: Asian,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Death_Pct_Race_Black,Death,% Deaths Race/Ethnicity: Black,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Death_Pct_Race_Other,Death,% Death Race/Ethnicity: Other,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Death_Pct_Race_White,Death,% Deaths Race/Ethnicity: White,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,ICUAdmissions,Hospital,ICU Admissions,int64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Age_0_17,Cases,% Cases Age [0-17],float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Age_100_plus,Cases,# Cases Age [100+],float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Age_18_29,Cases,% Cases Age [18-29],float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Age_30_39,Cases,% Cases Age [30-39],float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Age_40_49,Cases,% Cases Age [40-49],float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Age_50_59,Cases,% Cases Age [50-59],float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Age_60_69,Cases,% Cases Age [60-69],float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Age_70_79,Cases,% Cases Age [70-79],float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Age_80_89,Cases,# Cases Age [80-89],float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Age_90_99,Cases,# Cases Age [90-99],float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Gender_Female,Cases,% Total Cases: Female,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Pct_Gender_Male,Cases,% Total Cases: Male,float64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,TotalCases,Cases,Total Cases,object
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,TotalDeaths,Death,Total Deaths,int64
../../../covid19demographics-fall/ID/data/data_V14.csv,ID,TotalHospitalizations,Hospital,Total Hospitalized,int64
../../../covid19demographics-fall/ID/data/data_V2.csv,ID,Age [0-17],Cases,# Cases Age [0-17],int64
../../../covid19demographics-fall/ID/data/data_V2.csv,ID,Age [18-49],Cases,# Cases Age [18-49],int64
../../../covid19demographics-fall/ID/data/data_V2.csv,ID,Age [50+],Cases,# Cases Age [50+],int64
../../../covid19demographics-fall/ID/data/data_V2.csv,ID,Age [Unknown],Cases,# Cases Age [Unknown],int64
../../../covid19demographics-fall/ID/data/data_V2.csv,ID,Female,Cases,Total Cases: Female,int64
../../../covid19demographics-fall/ID/data/data_V2.csv,ID,Male,Cases,Total Cases: Male,int64
../../../covid19demographics-fall/ID/data/data_V2.csv,ID,Unknown Gender,Cases,Total Cases: Unknown Sex,int64
../../../covid19demographics-fall/ID/data/data_V2.csv,ID,Total Hospitalizations,Hospital,Total Hospitalized,int64
../../../covid19demographics-fall/ID/data/data_V2.csv,ID,Healthcare Workers,Hospital,# Cases HCW,int64
../../../covid19demographics-fall/ID/data/data_V2.csv,ID,Total ICU Admissions,Hospital,Total ICU Admissions,int64
../../../covid19demographics-fall/ID/data/data_V2.csv,ID,pullTime,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/ID/data/data_V3.csv,ID,Age [0-17],Cases,# Cases Age [0-17],int64
../../../covid19demographics-fall/ID/data/data_V3.csv,ID,Age [18-49],Cases,# Cases Age [18-49],int64
../../../covid19demographics-fall/ID/data/data_V3.csv,ID,Age [50+],Cases,# Cases Age [50+],int64
../../../covid19demographics-fall/ID/data/data_V3.csv,ID,Age [Unknown],Cases,# Cases Age [Unknown],int64
../../../covid19demographics-fall/ID/data/data_V3.csv,ID,Female,Cases,Total Cases: Female,int64
../../../covid19demographics-fall/ID/data/data_V3.csv,ID,Male,Cases,Total Cases: Male,int64
../../../covid19demographics-fall/ID/data/data_V3.csv,ID,Unknown Gender,Cases,Total Cases: Unknown Sex,int64
../../../covid19demographics-fall/ID/data/data_V3.csv,ID,Total Hospitalizations,Hospital,Total Hospitalized,int64
../../../covid19demographics-fall/ID/data/data_V3.csv,ID,Total ICU Admissions,Hospital,Total ICU Admissions,int64
../../../covid19demographics-fall/ID/data/data_V3.csv,ID,Healthcare Workers with COVID-19,Hospital,# Cases HCW,int64
../../../covid19demographics-fall/ID/data/data_V3.csv,ID,pullTime,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,CasesAmongHCW,Hospital,# Cases HCW,int64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,ICUAdmissions,Hospital,ICU Admissions,int64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,Pct_Age_0_17,Cases,% Cases Age [0-17],float64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,Pct_Age_18-49,Cases,% Cases Age [18-49],float64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,Pct_Age_50_plus,Cases,% Cases Age [50+],float64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,Pct_Gender_Female,Cases,% Total Cases: Female,float64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,Pct_Gender_Male,Cases,% Total Cases: Male,float64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,TestsCommercialLab,Testing,Total Tested: Commercial Lab,int64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,TestsStateLab,Testing,Total Tested: State Lab,int64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,TotalCases,Cases,Total Cases,int64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,TotalDeaths,Death,Total Deaths,int64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,TotalHospitalizations,Hospital,Total Hospitalized,int64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,TotalTested,Testing,Total Tested,int64
../../../covid19demographics-fall/ID/data/data_V4.csv,ID,UpdateTime,Date,Report Date,object
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,CasesAmongHCW,Hospital,# Cases HCW,int64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Death_Pct_Eth_Hispanic,Death,% Deaths Race/Ethnicity: Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Death_Pct_Eth_NotHispanic,Death,% Deaths Race/Ethnicity: Non-Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Death_Pct_Race_Asian,Death,% Deaths Race/Ethnicity: Asian,float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Death_Pct_Race_White,Death,% Deaths Race/Ethnicity: White,float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,ICUAdmissions,Hospital,ICU Admissions,int64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Pct_Age_0_17,Cases,% Cases Age [0-17],float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Pct_Age_18_29,Cases,% Cases Age [18-29],float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Pct_Age_30_39,Cases,% Cases Age [30-39],float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Pct_Age_40_49,Cases,% Cases Age [40-49],float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Pct_Age_50_59,Cases,% Cases Age [50-59],float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Pct_Age_60_69,Cases,% Cases Age [60-69],float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Pct_Age_70_79,Cases,% Cases Age [70-79],float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Pct_Age_80_plus,Cases,% Cases Age [80+],float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Pct_Gender_Female,Cases,% Total Cases: Female,float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Pct_Gender_Male,Cases,% Total Cases: Male,float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,Scrape_Time,Scrape Time,Scrape Time,object
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,TestsCommercialLab,Testing,Total Tested: Commercial Lab,float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,TestsStateLab,Testing,Total Tested: State Lab,float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,TotalCases,Cases,Total Cases,int64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,TotalDeaths,Death,Total Deaths,float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,TotalHospitalizations,Hospital,Total Hospitalized,int64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,TotalTested,Testing,Total Tested,float64
../../../covid19demographics-fall/ID/data/data_V5.csv,ID,UpdateTime,Date,Report Date,object
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,CasesAmongHCW,Hospital,# Cases HCW,int64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Death_Pct_Eth_Hispanic,Death,% Deaths Race/Ethnicity: Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Death_Pct_Eth_NotHispanic,Death,% Deaths Race/Ethnicity: Non-Hispanic,float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Death_Pct_Race_Asian,Death,% Deaths Race/Ethnicity: Asian,float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Death_Pct_Race_Black,Death,% Deaths Race/Ethnicity: Black,float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Death_Pct_Race_White,Death,% Deaths Race/Ethnicity: White,float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,ICUAdmissions,Hospital,ICU Admissions,int64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Pct_Age_0_17,Cases,% Cases Age [0-17],float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Pct_Age_18_29,Cases,% Cases Age [18-29],float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Pct_Age_30_39,Cases,% Cases Age [30-39],float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Pct_Age_40_49,Cases,% Cases Age [40-49],float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Pct_Age_50_59,Cases,% Cases Age [50-59],float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Pct_Age_60_69,Cases,% Cases Age [60-69],float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Pct_Age_70_79,Cases,% Cases Age [70-79],float64
../../../covid19demographics-fall/ID/data/data_V6.csv,ID,Pct_Age_80_plus,Cases,% Cases Age [80+],float64
